Index number: 2
Stimuli file: deviantart_limo_ad.png
471 850 true
471 851 true
471 850 true
470 850 true
469 851 true
470 852 true
470 852 true
470 850 true
469 852 true
469 852 true
470 851 true
470 852 true
470 852 true
470 853 true
470 854 true
470 853 true
469 851 true
469 851 true
468 851 true
467 850 true
91 861 false
105 881 false
125 893 false
149 892 false
205 860 false
433 655 false
422 657 false
418 646 false
427 639 false
426 631 false
427 619 false
422 615 true
426 613 true
427 607 true
425 604 true
425 596 true
425 594 true
426 593 true
428 593 true
427 592 true
427 593 true
427 595 true
431 595 true
430 594 true
429 593 true
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
0 0 false
533 217 false
566 298 false
562 313 false
552 300 false
551 289 false
551 288 false
548 279 true
547 269 true
545 270 true
546 266 true
547 277 true
545 267 true
542 274 true
544 264 true
543 269 true
544 264 true
544 263 true
543 262 true
543 261 true
544 260 true
545 257 true
545 250 true
543 248 true
544 250 true
542 251 true
544 249 true
545 253 true
545 252 true
545 248 true
500 84 false
471 93 false
467 96 false
470 89 false
467 69 false
472 66 false
475 67 true
474 68 true
474 67 true
473 67 true
474 65 true
473 70 true
472 72 true
472 73 true
479 70 true
745 65 false
704 66 false
710 92 false
715 86 false
723 88 false
721 88 false
724 92 true
725 96 true
727 99 true
729 102 true
724 102 true
726 98 true
724 99 true
724 99 true
725 95 true
724 98 true
726 92 true
922 296 false
984 475 false
979 436 false
978 440 false
980 434 false
980 435 false
978 418 true
977 407 true
980 401 true
978 395 true
977 392 true
977 403 true
975 410 true
976 416 true
972 421 true
1008 443 false
1025 401 false
991 364 false
989 361 false
982 383 false
979 394 false
975 403 true
976 411 true
974 419 true
966 413 true
893 190 false
894 189 false
901 199 false
895 186 false
897 185 false
894 190 false
889 197 true
891 205 true
892 205 true
894 204 true
894 203 true
891 205 true
894 207 true
892 207 true
893 205 true
